seqname,tax_id
A00003996,g__Veillonella
C00002708,c__SJA-28
C00000802,g__Niabella
C00000803,f__Phycisphaeraceae
C00000800,g__DEV007
C00000801,p__Armatimonadetes
C00000806,g__DEV007
C00000807,c__SJA-28
C00000804,o__PHOS-HD29
C00000805,o__[Micavibrionales]
C00000808,c__Alphaproteobacteria
C00000809,f__Chitinophagaceae
A00005373,g__Wolbachia
A00005256,g__Escherichia
A00005257,g__Escherichia
A00005254,g__Escherichia
A00005255,g__Escherichia
A00005252,g__Escherichia
A00005253,g__Escherichia
A00005250,g__Escherichia
A00005251,g__Streptococcus
C00002705,o__Anaerolineales
A00005258,g__Arthrobacter
A00005259,g__Gordonia
C00002704,o__[Microgenomatales]
A00000127,g__Lactobacillus
A00000126,g__Lactobacillus
A00000125,g__Lactobacillus
A00000124,f__Rhodobacteraceae
A00000123,g__Idiomarina
A00000122,f__Hyphomonadaceae
A00000121,g__Helicobacter
A00000120,g__Helicobacter
A00000439,g__Streptococcus
A00000438,o__Solibacterales
A00000129,g__Lactobacillus
A00000128,g__Lactobacillus
A00004736,g__Dehalobacter
A00004737,f__Burkholderiaceae
A00004734,g__Escherichia
A00004732,g__Mycobacterium
A00004733,g__Escherichia
A00004730,g__Escherichia
A00004731,g__Mycobacterium
A00004738,g__Thioalkalivibrio
A00004739,f__Rhodobacteraceae
A00001562,g__Treponema
C00001861,g__Desulfovibrio
A00004664,g__Bacillus
C00001737,g__Streptococcus
C00001739,g__Pediococcus
A00001528,g__Nitrosomonas
A00001529,g__Novosphingobium
A00001520,g__Mycobacterium
A00001521,g__Mycobacterium
A00001522,g__Mycobacterium
A00001523,g__Mycoplasma
A00001524,f__Entomoplasmataceae
A00001525,g__Ureaplasma
A00001526,g__Myxococcus
A00001527,g__Nitrosomonas
A00005069,g__Escherichia
A00005068,g__Escherichia
A00005061,g__Pseudomonas
A00005060,g__Pseudomonas
A00005063,g__Pseudomonas
A00005062,g__Bacillus
A00005065,g__Pseudomonas
A00005064,g__Pseudomonas
A00005067,g__Mycobacterium
A00005066,g__Pseudomonas
A00003968,f__Dermacoccaceae
A00003969,g__Methylobacterium
A00003966,g__Vibrio
A00003967,g__Escherichia
A00003964,g__Methylocystis
A00003965,g__Mycobacterium
A00003962,g__Lactobacillus
A00003963,g__Enterococcus
A00003960,g__Amycolatopsis
A00003961,g__Lactobacillus
A00004660,g__Thioalkalivibrio
A00002381,g__Burkholderia
A00002380,f__Neisseriaceae
A00002383,g__Wolbachia
A00002382,g__Haemophilus
A00002385,g__Enterococcus
A00002384,g__Agrobacterium
A00002387,g__Congregibacter
A00002386,g__Streptococcus
A00002389,f__Enterobacteriaceae
A00002388,g__Sphingobium
A00004661,g__Pseudomonas
A00003388,g__Micromonospora
A00003389,g__Neisseria
A00003382,g__Myroides
A00003383,g__Streptococcus
C00000127,g__Ignavibacterium
C00000126,p__Synergistetes
A00003386,g__Xanthomonas
C00000120,o__Flavobacteriales
A00003384,g__Thermocrispum
C00000122,o__Clostridiales
A00003030,g__Capnocytophaga
A00003031,g__Pantoea
A00003032,f__Halobacteroidaceae
A00003033,f__Lachnospiraceae
A00003034,g__Methylobacterium
A00003035,g__Bacillus
A00003036,g__Bacteroides
A00003037,g__Rickettsia
A00003038,g__Bacteroides
A00003039,g__Streptococcus
C00002749,g__Candidatus_Aminicenans
C00002748,g__Candidatus_Aminicenans
A00000608,g__Delftia
A00000609,g__Desulfococcus
A00000606,g__Coxiella
A00000607,g__Deinococcus
A00000604,g__Chloroflexus
A00000605,g__Abiotrophia
A00000602,g__Vulcanisaeta
A00000603,g__Candidatus_Sulcia
A00000600,g__Brucella
A00000601,g__Burkholderia
C00001298,o__Acholeplasmatales
C00001299,g__Desulotalea
C00001294,f__Desulfobacteraceae
C00001295,f__Flavobacteriaceae
C00001296,f__Flavobacteriaceae
C00001290,o__Flavobacteriales
C00001291,o__Flavobacteriales
A00004123,g__Treponema
A00004122,g__Escherichia
A00001953,g__Pyrobaculum
A00001952,f__Thermoproteaceae
A00001955,f__Methanococcaceae
A00001954,g__Desulfurococcus
A00001957,f__Halobacteriaceae
A00001956,f__Halobacteriaceae
A00001959,f__Methanosarcinaceae
A00001958,f__Cenarchaeaceae
A00004129,g__Corynebacterium
A00004128,g__Lachnoclostridium
A00003803,g__Dasania
A00003802,f__[Halobacillaceae]
A00003805,f__Rhodobacteraceae
A00003804,g__Streptococcus
A00003807,g__Haemophilus
A00003806n0,g__Thermotoga
A00003806n1,g__Thermotoga
A00005609,g__Streptococcus
A00005608,f__Verrucomicrobiaceae
A00004387,g__Anaerostipes
A00004386,f__Rhodospirillales
A00004385,g__Escherichia
A00004384,o__Pirellulales
A00004383,f__Rhodobacteraceae
A00004382,g__Mycobacterium
A00004381,g__Bradyrhizobium
A00004380,g__Saccharomonospora
A00004389,g__Propionibacterium
A00004388,g__Chlamydia
A00005605,g__Marinobacterium
A00005604,f__Alteromonadaceae
A00005607,f__Acetobacteraceae
A00005606,g__Prevotella
A00005601,g__Bifidobacterium
A00005600,g__Staphylococcus
A00005603,g__Porphyromonas
A00005602,g__Cellulomonas
A00004260,g__Borrelia
A00004261,g__Mesorhizobium
A00001566,g__Weissella
A00002604,g__Vibrio
A00002605,f__Rhodospirillales
A00002606,g__Mycoplasma
A00002976,g__Campylobacter
A00002977,g__Streptococcus
A00002602,g__Marinobacter
A00003620,g__Campylobacter
A00004264,g__Ruminococcus
A00002978n0,g__Dehalobacter
A00002978n1,g__Dehalobacter
A00002979,f__Xanthomonadaceae
A00002608,g__Staphylococcus
A00003623,g__Frankia
A00001561,g__Treponema
A00003557,g__Mycobacterium
A00003556,g__Corynebacterium
A00003555,g__Escherichia
A00003622,g__Staphylococcus
A00003553,f__Sphingobacteriaceae
A00003552,f__Methylophilaceae
A00003551,g__Salmonella
A00003550,g__Vibrio
A00003625,g__Prevotella
A00001563,g__Treponema
A00003559,g__Vibrio
A00003558,o__Entomoplasmatales
A00001775,p__Synergistetes
A00001774,g__Fusobacterium
A00001777,g__Arthrospira
A00001776,g__Campylobacter
A00001771,g__Prevotella
A00003627,f__Ectothiorhodospiraceae
A00001773,s__periodonticum
A00001772,g__Prevotella
A00003626,f__Pseudonocardiaceae
A00001779,g__Leptotrichia
A00001778,g__Fusobacterium
A00005388,g__Desulfovibrio
A00005389,g__Thioalkalivibrio
A00005380,f__Rhodocyclaceae
A00005381,g__Methylophilus
A00005382,g__Spirochaeta
A00005383,g__Gordonia
A00005384,g__Gordonia
A00005385,g__Gordonia
A00005386,f__Sphingomonadaceae
A00005387,g__Thioalkalivibrio
A00005476,g__Salinispora
A00005477,g__Salinispora
A00005474,o__Bacillales
A00005475,f__Clostridiaceae
A00005472,f__Dermatophilaceae
A00005473,g__Brevibacillus
A00005470,f__Microbacteriaceae
A00005471,o__Bacillales
C00002723,c__SJA-28
A00005478,f__Paenibacillaceae
A00005479,g__Paenibacillus
A00005025,g__Pseudomonas
C00002722,c__SJA-28
A00005024,g__Pseudomonas
C00002725,g__Niabella
A00004518,g__Selenomonas
C00002724,o__[Microgenomatales]
A00004519,g__Salinispora
C00001508,o__LG048
C00001509,o__MSBL9
C00001504,o__Bacteroidales
C00001505,c__SJA-28
C00001506,o__OPB11
C00001507,g__Mesotoga
C00001500,g__Melioribacter
C00001501,g__Treponema
C00001502,o__Caenarcaniphilales
C00001503,g__Geobacter
A00005023,g__Pseudomonas
A00005022,g__Blattabacterium
A00001744,g__Sphingobacterium
A00001033,g__Spirosoma
A00004510,g__Anabaena_Nostoc
C00002974n0,p__Marinimicrobia
C00002974n1,p__Marinimicrobia
C00002976,p__Calescamantes
A00001031,f__Leptotrichaceae
C00002970,g__Candidatus_Aminicenans
C00002971,g__Candidatus_Aminicenans
C00002972,p__Armatimonadetes
C00002973,p__Zixibacteria
A00001036,g__Streptococcus
C00002978,k__Bacteria
C00002979,p__Omnitrophica
A00001037,f__Streptosporangiaceae
A00001742,g__Capnocytophaga
A00001035,f__Leptotrichaceae
A00003739,g__Listeria
A00003738,g__Leuconostoc
A00003733,p__Synergistetes
A00003732,f__Flammeovirgaceae
A00003731,g__Cycloclasticus
A00003730,g__Desulfotomaculum
A00003737,f__Coxiellaceae
A00003736,g__Thermus
A00003735,g__Acinetobacter
A00003734,g__Lachnoclostridium
A00001225,f__Methanosarcinaceae
C00000828,o__RB41
C00000829,f__Cryomorphaceae
C00000820,o__PHOS-HD29
C00000821,p__Microgenomates
C00000822,p__Armatimonadetes
C00000823,p__Armatimonadetes
C00000824,p__Armatimonadetes
C00000825,g__Leptonema
C00000826,f__Cryomorphaceae
C00000827,o__[Micavibrionales]
A00001224,g__Legionella
A00000419,g__Mycobacterium
A00000418,g__Methanosaeta
A00000149,g__Methanosarcina
A00000148,f__Methanosarcinaceae
C00002721,g__DEV007
A00000413n0,g__Leptospira
A00000413n1,g__Leptospira
A00000144,f__Hyphomonadaceae
A00000147,f__Phyllobacteriaceae
A00000146,g__Mesorhizobium
A00000141,g__Listeria
A00000140,g__Listeria
A00000143,f__Pasteurellaceae
A00000142,g__Magnetospirillum
C00002720,o__Obscuribacterales
A00001746,g__Porphyromonas
C00003021,g__Burkholderia
C00003020,g__Bacillus
C00003023,g__Bacillus
C00003022,g__Bacillus
C00003025,g__Bacillus
C00003024,g__Rhizobium
C00003027,g__Leifsonia
C00003026,g__Enterobacter
C00003029,g__Rhizobium
C00003028,g__Rhizobium
C00002212,g__Anabaena_Nostoc
C00002216,g__Arcobacter
A00004124,g__Bacillus
A00004248,g__Chlamydia
A00004249,g__Enterococcus
A00004718,g__Bacteroides
A00004719,g__Bacteroides
A00001548,g__Streptococcus
A00001549,g__Streptococcus
A00001546,o__Chlamydiales
A00001547,g__Sinorhizobium_Ensifer
A00004240,g__Rhodococcus
A00001545,g__Salmonella
A00001542,g__Ramlibacter
A00001543,g__Rickettsia
A00004244,g__Escherichia
A00001541,g__Pyrococcus
A00002011,g__Clostridium
A00002010,g__Pseudomonas
A00002013,g__Saprospira
A00002012,g__Rickettsia
A00002015,g__Peptostreptococcus
A00002014,f__Chromatiaceae
A00002017,g__Neisseria
A00002016,g__Enterococcus
A00002019,g__Melissococcus
A00002018,f__Bacillaceae
A00005045,g__Teredinibacter
A00005044,g__Acidobacterium
A00005043,g__Streptococcus
C00001818,o__[Saccharimonales]
A00005041,g__Thioalkalivibrio
A00005040,g__Streptomyces
C00001819,p__AC1
C00002727,c__OPB56
A00003944,g__Pseudomonas
A00003945,g__Mucilaginibacter
A00003946,f__Eubacteriaceae
A00003947,g__Campylobacter
A00003940,g__Bacillus
A00003941n0,g__Rhizobium
A00003941n1,g__Rhizobium
A00003942,g__Haemophilus
A00003943,f__Erysipelotrichaceae
A00003948,g__Lachnoclostridium
A00003949,g__Labrenzia
C00002726,p__Microgenomates
A00002600,g__Vibrio
A00005242,g__Salmonella
A00002601,f__Aurantimonadaceae
A00005413,g__Salmonella
C00000102,g__Ruminococcuse1
A00005415,g__Salmonella
A00003056,g__Dialister
A00003057,g__Streptococcus
A00003054,g__Listeria
A00003055,g__Lactobacillus
A00003052,f__Synechococcaceae
A00003053,g__Brucella
A00003050,g__Xanthomonas
A00003051,g__Bryantella
A00005416,g__Salmonella
A00003058,f__Pseudonocardiaceae
A00003059,g__Enterococcus
C00001319,o__Gastranaerophilales
C00001318,o__Flavobacteriales
C00001310,f__Flavobacteriaceae
C00001313,g__Desulotalea
C00001312,o__Acholeplasmatales
C00001315,f__Desulfobacteraceae
C00001314,f__Flavobacteriaceae
C00001316,o__Flavobacteriales
A00000624,g__Salmonella
A00000625,g__Salmonella
A00000626,g__Shewanella
A00000627,g__Shewanella
A00000620,f__Synechococcaceae
A00000621,f__Micrococcaceae
A00000622,g__Rickettsia
A00000623,g__Salinispora
A00000628,o__Myxococcales
A00000629,g__Thermotoga
C00001272,p__Synergistetes
C00001276,g__Magnetospirillum
C00001275,g__Paludibacter
C00001278,c__[Cloacimonia]
C00001279,f__Desulfobacteraceae
A00004143,g__Streptococcus
A00004142,g__Glaciecola
A00004145,g__Pseudomonas
A00004144,g__Pseudomonas
A00004147,g__Rhodobacter
A00004146,g__Brevibacterium
A00002609,g__Collinsella
A00001751,f__Helicobacteraceae
A00000080,g__Dehalococcoides
A00000081,g__Deinococcus
A00000082,g__Desulfitobacterium
A00000083,g__Desulotalea
A00000084,g__Desulfovibrio
A00000085,g__Desulfovibrio
A00000086,g__Ehrlichia
A00000087,g__Ehrlichia
A00000088,g__Ehrlichia
A00000089,g__Enterococcus
A00001977n0,f__Halobacteriaceae
A00001977n1,f__Halobacteriaceae
A00001976,f__Halobacteriaceae
A00001973,f__Methanomicrobiaceae
A00001972,f__Sulfolobaceae
A00001971,f__Halobacteriaceae
A00001970,f__Sulfolobaceae
A00001979,f__Halobacteriaceae
C00000693,f__[Barnesiellaceae]
C00000692,g__Ruminococcuse1
C00000691,g__Bryantella
C00000690,p__Synergistetes
C00000697,g__Ruminococcuse1
C00000696,g__Succinatimonas
C00000695,g__Bacteroides
C00000694,g__Desulfovibrio
C00000699,f__Oscillospiraceae
C00000698,g__Butyrivibrio
A00001285,g__Bifidobacterium
A00001284,g__Bifidobacterium
A00001287,g__Caldicellulosiruptor
A00001286,g__Burkholderia
A00001281,g__Bifidobacterium
A00001280,g__Bartonella
A00001283,g__Bifidobacterium
A00001282,g__Bifidobacterium
A00001289,g__Caldicellulosiruptor
A00001288,g__Caldicellulosiruptor
A00002958,g__Pasteurella
A00002950,g__Pediococcus
A00002951,g__Sinorhizobium_Ensifer
A00002952,g__Paenibacillus
A00002954,g__Streptococcus
A00002955,g__Enterococcus
A00002956,g__Vibrio
A00002957,g__Staphylococcus
A00000880,g__Streptococcus
A00000881,g__Streptococcus
A00000882,g__Streptococcus
A00000883,g__Streptococcus
A00001029,f__Flavobacteriaceae
A00001028,g__Rhodothermus
A00001759,g__Sphingobacterium
A00001758,g__Bacteroides
A00001753,g__Porphyromonas
A00001752,f__Helicobacteraceae
A00001023,g__Methanocaldococcus
A00001750,g__Prevotella
A00001757,g__Parabacteroides
A00001756,g__Chlamydia
A00001755,g__Campylobacter
A00001754,g__Sulfurihydrogenibium
A00005458,o__Solibacterales
A00005459,g__Bacillus
A00002488,f__Thermaceae
A00002489,g__Brucella
A00002486,f__Chromatiaceae
A00002487,g__Vibrio
A00002484,g__Treponema
A00002485,g__Riemerella
A00002482,f__Rhodobacteraceae
A00002483,g__Sulfitobacter
A00002480,g__Candidatus_Arthromitus
A00002481,g__Bacteroides
C00002028,o__Anaerolineales
C00002029,k__Bacteria
C00002022,p__Parcubacteria
C00002023,p__Zixibacteria
C00002020,c__SJA-28
C00002021,p__Parcubacteria
C00002026,o__[Saccharimonales]
C00002027,o__Anaerolineales
C00002024,p__AC1
C00002025,o__LG048
A00005624,g__Bacteroides
A00004365,o__Rhizobiales
A00004496,f__Spirolinaceae
A00004367,g__Bacteroides
A00004366,f__Rhodobacteraceae
A00003539,g__Burkholderia
A00003538,g__Campylobacter
A00003534n0,g__Vibrio
A00003534n1,g__Vibrio
A00003537,g__Vibrio
A00003536,g__Rhodothermus
A00003531,g__Rhizobium
A00003530,o__Rhizobiales
A00003533,g__Bacillus
A00003532,g__Clostridium
A00000721,g__Lactobacillus
A00004491,f__Phormdiaceae
A00000720,g__Kocuria
C00002581,o__DRC31
A00004362,f__Neisseriaceae
A00000723,g__Leptospira
A00002228,g__Prevotella
A00000722,g__Lactobacillus
A00002222,g__Atopobium
A00000725,f__Methylacidiphilaceae
A00002220,g__Bacillus
A00002221,g__Bradyrhizobium
A00002226,g__Listeria
A00002227,g__Acetobacterium
A00002224,g__Mesorhizobium
A00000724,g__Leptospira
A00000727,g__Mycobacterium
A00000726,g__Methylobacterium
A00003283,g__Mobiluncus
A00003282,g__Peptoclostridium
A00003281,g__Neisseria
A00003280,g__Lactobacillus
A00003287,g__Oribacterium
A00003286,g__Flavobacterium
A00003285,g__Microvirga
A00003284,g__Kangiella
A00003289,g__Candidatus_Pelagibacter
A00003288,f__Flavobacteriaceae
A00005366,g__Bacillus
A00005367,g__Pseudomonas
A00005364,f__Erysipelotrichaceae
A00005365,g__Leifsonia
A00001402,g__Erwinia
A00005362,f__[Salsuginibacillaceae]
A00005363,g__Bacillus
A00005360,g__Pseudomonas
A00005361,g__Sinorhizobium_Ensifer
A00005368,g__Bacillus
A00005369,g__Nodosilinea
C00000848n0,f__Oscillospiraceae
C00000848n1,f__Oscillospiraceae
C00000846,f__Lachnospiraceae
C00000847,g__Ruminococcuse1
C00000842,g__Dechloromonas
C00000843,k__Bacteria
C00000840,f__Saprospiraceae
C00000841,o__[Saccharimonales]
A00002045,g__Amycolatopsis
A00001404,g__Escherichia
A00005149,g__Pseudomonas
A00005237,g__Salmonella
A00000163,g__Ureaplasma
A00000162,g__Ureaplasma
A00000161,f__Entomoplasmataceae
A00000160,g__Mycobacterium
A00000167,g__Mycoplasma
A00000166,g__Mycoplasma
A00000165,g__Mycoplasma
A00000164,g__Mycoplasma
A00000169,g__Ureaplasma
A00000168,f__Entomoplasmataceae
C00003006,p__Microgenomates
C00003008,p__Microgenomates
C00002237,o__Gastranaerophilales
C00002236n0,o__Gastranaerophilales
C00002236n1,o__Gastranaerophilales
C00002235,o__Gastranaerophilales
C00002233,o__Obscuribacterales
C00002232,o__Gastranaerophilales
C00002231,o__Gastranaerophilales
C00002230,o__Gastranaerophilales
C00002239,o__Gastranaerophilales
C00002238,o__Gastranaerophilales
A00004088,f__Oceanospirillaceae
A00004089,g__Streptococcus
A00004084,f__Rhodobacteraceae
A00004085,g__Thermus
A00004086,g__Candidatus_Pelagibacter
A00004087,c__Gammaproteobacteria
A00004080,g__Burkholderia
A00004081,g__Bacillus
A00004082,g__Sphingomonas
A00004083,g__Desulfovibrio
C00002564,c__Verruco-5
A00001564,f__Micromonosporaceae
A00001565,g__Vibrio
A00004262,g__Alcaligenes_Achromobacter
A00001567,g__Yersinia
A00001560,g__Treponema
A00004265,g__Burkholderia
A00004266,g__Streptococcus
A00004268,g__Rahnella
A00004269,g__Lachnoclostridium
A00001568,g__Zymomonas
A00001569,g__Bacillus
A00002037,g__Vibrio
A00002036,g__Bacillus
A00002035,f__Cyclobacteriaceae
A00002034,g__Cupriavidus
A00002033,g__Corynebacterium
A00002032,g__Escherichia
A00002031,g__Sphingomonas
A00002030,g__Streptomyces
A00005029,g__Mesorhizobium
A00005028,g__Pseudomonas
A00002039,g__Bacillus
A00002038,g__Corynebacterium
C00000068,o__[Saprospirales]
C00000069,f__Bdellovibrionaceae
C00000064,p__Armatimonadetes
C00000065,f__Saprospiraceae
C00000066,o__[Micavibrionales]
C00000067,f__Saprospiraceae
C00000063,o__Anaerolineales
A00004867,g__Streptococcus
A00005636,g__Alcanivorax
A00003078,g__Streptococcus
A00003079,g__Mesorhizobium
A00003074,g__Peptoniphilus
A00003075,g__Rhizobium
A00003076,g__Treponema
A00003077,o__Solirubrobacterales
A00003070,g__Segniliparus
A00003071,g__Lactobacillus
A00003072,g__Pseudomonas
A00003073,g__Leuconostoc
C00001339,g__Ruminococcuse1
C00001338,g__Desulfovibrio
C00001337,g__Desulfobacca
C00001336,f__Puniceicoccaceae
C00001335,g__Sutterella
C00001334,o__Clostridiales
C00001333n0,f__Oscillospiraceae
C00001333n1,f__Oscillospiraceae
C00001332,o__Gastranaerophilales
C00001331,f__Lachnospiraceae
C00001330,g__Butyrivibrio
C00001259,g__Treponema
C00001250,o__Bacteroidales
C00001251,c__Alphaproteobacteria
C00001252,o__Bacteroidales
C00001254,g__Anaerotruncus
C00001255,g__Treponema
C00001256,g__Geobacter
C00001257n0,g__Desulfovibrio
C00001257n1,g__Desulfovibrio
A00003423,g__Amycolatopsis
A00004868,g__Bacillus
A00004869,g__Paenibacillus
A00003422,g__Staphylococcus
A00004862,o__Rhodospirillales
A00004863,g__Mycoplasma
A00004860,g__Brachyspira
A00004866,g__Streptococcus
A00003421,g__Enterococcus
A00004864,g__Helicobacter
A00004865,g__Streptococcus
A00003420,g__Streptococcus
A00003427,g__Acidithiobacillus
A00003426,g__Escherichia
A00003425,f__Erysipelotrichaceae
A00003424,g__Staphylococcus
A00005432,g__Streptococcus
A00005433,g__Mycoplasma
A00001919,g__Pyrobaculum
A00001915,g__Ktedonobacter
A00001914,g__Caldilinea
A00001916,k__Bacteria
A00001911,o__Cenarchaeales
A00001910,p__Caldiserica
A00001913,g__Oceaniovalibus
A00001912,p__[Caldithrixae]
A00001890,g__Bacteroides
A00001891,g__Bacteroides
A00002623,g__Staphylococcus
A00003203,g__Brucella
A00001893,g__Capnocytophaga
A00003202,g__Streptococcus
A00001894,g__Chlamydophila
A00003201,g__Burkholderia
A00001895,g__Dysgonomonas
A00005630,f__Bifidobacteriaceae
A00001896,g__Dysgonomonas
A00003207,g__Saccharomonospora
A00001897,s__nucleatum
A00003206,g__Burkholderia
A00003205,g__Acinetobacter
A00003204,g__Bacillus
A00005436,g__Leuconostoc
A00004699,g__Arthrobacter
A00004698,g__Arthrobacter
A00004691,g__Leptospira
A00004690,g__Streptococcus
A00004693,f__Rhodospirillales
A00004692,g__Bacillus
A00004695,g__Thioalkalivibrio
A00004428,g__Deinococcus
A00004696,g__Thioalkalivibrio
A00004429,g__Enterococcus
A00002938,g__Corynebacterium
A00002936,g__Acinetobacter
A00002937,g__Francisella
A00002934,g__Pseudoalteromonas
A00002935,g__Burkholderia
A00002932,g__Bradyrhizobium
A00002933,g__Burkholderia
A00002930,g__Bradyrhizobium
A00002931,f__Rhodobacteraceae
A00001414,f__Coriobacteriaceae
A00000208,g__Pseudomonas
A00000209,g__Pseudomonas
A00001415,g__Haemophilus
A00000202,f__Alteromonadaceae
A00000203,g__Pseudoalteromonas
A00000200,f__Synechococcaceae
A00000201,g__Propionibacterium
A00000206,g__Pseudomonas
A00001416,g__Haemophilus
A00000204,g__Pseudomonas
A00000205,g__Pseudomonas
A00001417,g__Haemophilus
A00001009,g__Paenibacillus
A00001008,g__Gardnerella
A00001007,g__Fibrobacter
A00001410,f__Ruminococcaceae
A00001005,g__Escherichia
A00001004,g__Escherichia
A00001003,g__Edwardsiella
A00001002,g__Dickeya
A00001001,g__Dehalococcoides
A00001411,g__Faecalibacterium
A00001412,g__Faecalibacterium
A00004425,g__Streptococcus
A00004821,g__Thioalkalivibrio
C00002003,o__Gastranaerophilales
C00002009,g__Phascolarctobacterium
A00004545,g__Chlamydophila
A00003513,g__Ruminococcus
A00003512,g__Campylobacter
A00003511,g__Psychrobacter
A00003510,g__Rubrobacter
A00003517,g__Treponema
A00003516,g__Desulfitobacterium
A00003515,f__Aerococcaceae
A00003514,g__Veillonella
A00003519,g__Rhodococcus
A00003518,g__Candidatus_Arthromitus
C00000487,g__Eubacterium
A00002200,g__Lactobacillus
A00002201,g__Streptococcus
A00002202,g__Escherichia
A00002203,g__Actinobacillus
A00002204,g__Thermus
A00002205,g__Taylorella
A00002206,g__Pasteurella
A00002207,g__Brucella
A00002208,g__Streptococcus
A00002209,g__Spirosoma
A00004546,g__Desulfatibacillum
A00004989,g__Mycobacterium
A00004988,g__Bacillus
A00004985,g__Mycobacterium
A00004984,g__Mycobacterium
A00004987,g__Mycobacterium
A00004986,g__Mycobacterium
A00004981,g__Beggiatoa
A00004980,g__Duganella
A00004983,g__Salinispora
A00004982,g__Ureaplasma
A00004541,g__Staphylococcus
A00001097,f__Methanosarcinaceae
A00004540,g__Staphylococcus
A00004543,g__Mesorhizobium
C00000864,o__Gastranaerophilales
C00000865,f__[Barnesiellaceae]
C00000866,g__Butyrivibrio
C00000867,f__Oscillospiraceae
C00000863,f__Oscillospiraceae
A00004542,g__Escherichia
C00002648,f__Propionibacteriaceae
C00002649,g__Paludibacter
C00002642,o__Bacteroidales
C00002643,o__Bacteroidales
C00002641,o__Clostridiales
C00002646,p__Aminicenantes
C00002647,f__SB-1
C00002644,g__Syntrophomonas
C00002645,o__[Cloacimonales]
A00005640n0,g__Polaribacter
A00005640n1,g__Polaribacter
A00004549,g__Escherichia
C00003069,g__Desulfosarcina
C00003068,g__Desulfuromonas
C00003065,o__Flavobacteriales
C00003067,f__Flavobacteriaceae
C00003066,g__Desulfuromonas
C00003061,o__Chromatiales
C00003060,f__Desulfobacteraceae
C00003063,g__Desulotalea
C00002259,o__Gastranaerophilales
C00002258,o__Gastranaerophilales
C00002255,o__Gastranaerophilales
C00002254n0,o__Gastranaerophilales
C00002254n1,o__Gastranaerophilales
C00002257,o__Gastranaerophilales
C00002256,o__Gastranaerophilales
C00002251,o__Obscuribacterales
C00002250,o__Gastranaerophilales
C00002253,o__Gastranaerophilales
A00004062,g__Bradyrhizobium
A00004063,o__Rhizobiales
A00004060,g__Pseudomonas
A00004061,g__Gardnerella
A00004066,g__Roseburia
A00004067,g__Actinobacillus
A00004064,g__Neisseria
A00004065,g__Eggerthella
A00004068,g__Candidatus_Pelagibacter
A00004069,g__Janthinobacterium
A00005643,g__Thioalkalivibrio
A00004206,g__Lactobacillus
A00004207,g__Escherichia
A00004204,g__Gordonia
A00004205,g__Vibrio
A00004202,g__Pseudomonas
A00004203,g__Megasphaera
A00004200,g__Roseomonas
A00004201,g__Streptococcus
A00004208,g__Blautia
A00004209,g__Acinetobacter
C00000082,o__Cytophagales
C00000083,o__[Saprospirales]
C00000080,p__Armatimonadetes
C00000081,g__Thiothrix
C00000086,o__Anaerolineales
C00000087,p__Armatimonadetes
C00000084,c__OPB56
C00000085,g__Thiothrix
C00000088,o__Cytophagales
C00000089,f__Rhodothermaceae
A00005009,g__Neisseria
A00005008,g__Herbaspirillum
A00002059,g__Lactobacillus
A00002058,g__Chloroflexus
A00002055,f__Comamonadaceae
A00002054,g__Gluconacetobacter
A00002057,g__Neisseria
A00002056,f__Neisseriaceae
A00002051,g__Lactobacillus
A00002050,g__Mycoplasma
A00002053,g__Enterococcus
A00002052,g__Bacteroides
A00003898,g__Mycobacterium
A00003899,g__Staphylococcus
A00003893,g__Salinispora
A00003890,g__Yersinia
A00003891,g__Staphylococcus
A00003896,g__Campylobacter
A00003897,g__Yersinia
A00003895,k__Bacteria
A00005551,g__Halomonas
C00001689,p__Parcubacteria
C00001688,g__Streptococcus
C00001687,c__SJA-28
C00001686,c__GN05
A00005550,f__[Salsuginibacillaceae]
A00003092,g__Rhizobium
A00003093,g__Pseudomonas
A00003090,g__Bacteroides
A00003091,g__Megasphaera
A00003096,f__Rhodobacteraceae
A00003097,g__Brucella
A00003094,o__Burkholderiales
A00003095,g__Amycolatopsis
A00003098,g__Campylobacter
A00003099,g__Gardnerella
A00005553,g__Prevotella
C00001355,f__Rhodocyclaceae
C00001354,f__Brocadiaceae
C00001357,o__Rhizobiales
C00001356,c__Alphaproteobacteria
C00001351,g__Bryantella
C00001350,f__Oscillospiraceae
C00001353,o__[Methylomirabiliales]
C00001352,g__Candidatus_Kuenenia
C00001359,o__SBR1031
C00001358,c__Deltaproteobacteriae1
A00005552,g__Prevotella
A00005245,g__Streptococcus
A00005555,c__Oxyphotobacteria
C00001238,f__Ruminococcaceae
C00001239,o__Deferribacterales
C00001236,g__Spirochaeta
C00001237n0,p__Bacteroidetes
C00001237n1,p__Bacteroidetes
C00001237n2,p__Bacteroidetes
C00001234,g__Geobacter
C00001232,g__Geobacter
C00001233,g__Geobacter
C00001230,g__Magnetospirillum
A00004840,g__Salinispora
A00004841,g__Salinispora
A00004842,g__Salinispora
A00004843,g__Salinispora
A00004844,g__Salinispora
A00004845,g__Salinispora
A00004846,g__Salinispora
A00004847,f__Sinobacteraceae
A00004848,f__Desulfobacteraceae
A00004849,g__Thioalkalivibrio
A00005554,g__Leisingera
A00005247,g__Streptococcus
A00005557,g__Enterococcus
A00004694,g__Dyadobacter
A00005246,g__Moraxella
A00005556,g__Neisseria
